-0.07528856	-0.74132085	1.6258848	-1.8664974
0.46976888	0.7877969	1.3593266	-0.71199477
0.8357461	-1.5927082	-0.4587554	0.20685531
-0.38807416	-0.15057063	0.5788375	-1.5197531
0.43541867	0.76400155	1.0641617	-0.41667703
0.36933997	-0.9088126	1.0623251	-0.7439653
-0.47020894	-0.5553924	1.7255853	-0.12682703
0.12095905	0.38162047	0.63793874	0.2601742
1.3116864	-0.5422586	0.6165903	0.17065413
0.30082515	-0.29361972	2.1187062	-0.47718924
0.13089502	-0.60852814	1.0969276	-0.07806337
1.9257987	-0.11322185	-0.35912526	-0.16837965
2.0482216	-0.10949179	-0.5083399	0.34706715
1.353209	-0.29588267	0.57554555	0.8265842
1.6480967	-0.48085585	-0.3285559	0.32511207
0.37324953	0.65136844	0.6151024	-1.6874921
0.19358332	0.9667049	0.6930519	-1.0468749
-0.78769356	-0.54993725	0.7508014	-0.7932601
0.019664468	-0.43404755	0.026163379	0.036862854
-0.6121277	-1.0409567	0.20150726	-0.81144166
-0.4753965	-0.27166882	1.4051656	-0.34558457
0.67877316	-1.1288197	-0.14275286	0.40604866
0.3954692	-1.213691	0.9578173	0.35987347
1.0101471	-0.32592902	-0.12315078	-0.9564385
0.3217768	0.33055565	0.15017378	0.17316194
-0.8917125	-0.95286053	1.4090317	-0.3107926
-0.23066768	-1.3098269	-0.15755348	-0.8208947
1.375019	-1.648453	1.2192626	0.7045041
0.019344376	-0.4145947	1.52446	0.33031884
-0.86718243	-0.7553026	0.27654216	-1.9118534
0.5131221	0.3185122	1.3126432	-0.7706155
-0.2670231	0.08594012	1.0514935	-1.0711426
0.34529105	-1.7936502	0.06649819	-0.7846723
1.7389776	0.7365718	1.3655343	-1.0668525
-0.28317875	0.21619824	1.1160758	-0.9473962
-0.079514936	-1.3461788	0.42790183	0.47410452
2.0358047	-0.38370824	1.2621542	-0.005967116
0.6119968	0.33170223	0.2182147	-1.7823312
1.0120597	-0.4381572	-0.5612004	-1.5537809
1.8411249	-0.42770824	0.18947516	-1.3433846
1.659341	0.39169833	0.50929356	0.332726
-0.44993785	-1.5515916	0.7486857	-0.020342879
1.6940286	0.07620497	-0.37765062	-0.16866489
-0.14515053	0.14928444	1.4951435	-0.80029047
1.3423705	0.44091448	0.7582481	0.32682237
1.3536388	-1.2577047	-0.8455597	-0.20564574
0.9721296	-0.772184	-0.72092223	-1.3845229
2.2080495	-1.0946002	0.67204934	0.43546847
0.7874684	-0.72027475	-0.2974949	-0.7486069
0.56259674	-0.225845	1.1004789	0.05327101
0.9798037	0.40718582	0.10052878	-1.4801253
0.055638913	0.20114656	-0.22447047	-0.83473474
-0.6062363	-1.467472	-0.20869212	-1.2980949
0.45056868	-0.7211125	0.6183536	1.1274679
-0.5453825	-0.3659342	0.4653919	-1.6919005
-0.447823	-0.45287946	0.5095938	0.2740436
0.9286952	0.8723413	-0.1695906	-1.4013784
1.6655017	0.3408494	-0.13705409	-0.88353604
0.14993316	-0.23281235	1.4038754	-0.7484008
0.6005856	-0.41046476	1.0101495	-0.9098342
-0.031853862	0.1458753	1.0810395	-0.81780225
1.5295285	0.39568803	-0.016762953	-0.73928785
0.20690031	-1.4343764	0.71603376	-0.022146381
0.48608455	0.06382073	-0.41388455	-0.18503217
1.5227793	0.08710283	0.70537627	-0.1637437
0.89354795	-0.8672011	0.8161335	0.45982653
-0.36217967	-1.3542973	-0.018519662	-0.21353309
-0.7093169	-0.5013644	1.2402537	-0.9420102
2.0270846	0.14333929	1.416072	-0.39251357
0.23168996	-2.4264948	0.5995323	-0.3592771
-0.3434816	-0.5269775	-0.044280663	-1.6804097
-0.89196205	0.0645414	0.9977297	-1.8796359
0.2592746	-0.72379774	1.4259342	-1.7081472
-0.44904402	-0.9359526	0.112499595	-1.79259
0.119764544	-1.1086645	0.44270846	-1.482164
0.33508724	-1.3213053	-0.55420345	-0.15264618
0.024881164	-0.29446092	1.9900509	-0.335905
0.92413795	0.34388748	1.1788055	-0.5151091
0.11717524	-1.4499053	0.44830206	-0.6541316
0.2261643	0.7189625	1.097445	-0.8096758
0.30937722	-1.3595872	-0.19941118	-0.33690372
-0.47897008	-0.3739002	0.22302549	-0.14063403
2.5056944	-0.5258027	0.43362987	-0.32036057
0.60263157	-0.268762	-0.9173326	-0.44046405
0.9999221	-0.62921023	-0.038355287	0.70230347
1.7158564	-0.1569527	-0.12885521	-1.4694654
0.9756444	-1.3027713	-0.51836723	0.018953577
1.9621135	-1.1230808	0.67633355	0.08664605
-0.22944465	-1.2335154	0.77615607	-0.7918698
0.6091097	0.6792588	0.17805946	-1.2059023
-0.8527685	-0.8922333	0.16028504	-1.3554494
-0.29689577	-1.373582	-0.15133679	-0.57660896
1.1671499	-0.0027919412	1.4196482	-1.6499908
-0.03948231	-1.427697	-0.26325288	-1.2230575
-0.26759467	0.6293062	1.4434357	-0.9645595
-0.8449335	-1.2300177	0.73718894	-0.8719363
-0.065482065	-1.0506911	-0.30557245	-1.2666461
-0.4893925	-1.0771859	1.211208	-1.1140178
-0.0986103	-0.76580954	0.9409352	-0.9835518
-0.2706915	-1.5999376	0.087368876	0.05874495
0.8307616	-0.9007687	0.2948882	0.76749396
-0.014019745	-1.434531	1.5201284	-1.1344798
0.84934694	-1.7102925	0.12686542	-0.6729703
1.2600248	-0.059870727	-0.2994363	-1.3932374
1.7132983	-1.7273943	0.44269794	0.07088172
1.4307489	-0.4091943	1.1579895	0.48565018
0.26798943	0.14187871	0.17143048	-2.0393536
-0.63257736	-1.1525006	1.2703125	-0.37786967
0.92154455	0.7975983	0.4286048	-0.46417707
-0.3003186	-0.43651673	1.8182281	-0.68970543
1.1197515	0.9371161	0.676828	-0.7546163
0.4567997	-1.1144955	0.72313213	-0.86730444
1.4799286	1.4594619	0.5002512	-0.56801987
-0.23040168	-0.19655116	-0.25209564	-0.63157386
0.70266044	-1.2150732	0.43520632	-0.78819036
-1.0013764	-0.41145203	1.1876702	-0.81890625
-0.034286942	-0.9046231	1.7027823	-0.8350732
0.5118109	0.17825592	1.4890783	-0.46662012
1.0764844	-0.7727481	0.9115858	-0.104292236
-0.48570216	-0.5260374	0.86720914	-0.88298726
0.80204123	-0.89740866	1.4645001	0.785278
0.9076255	-0.8720137	0.24970798	0.68296593
0.34208545	-0.39108554	0.73327816	0.109039515
0.6132403	-0.19587418	1.4200392	-1.8696989
1.0779362	-0.79790837	-0.06195939	0.38042268
1.3506365	0.5098131	0.03997133	-0.6370599
0.68087745	-2.2367518	1.0087209	0.44441482
1.3567142	0.113441184	0.66341734	-1.4296092
1.222386	0.115616634	-0.3372379	-1.8617758
0.36534408	-0.45240858	-0.6082496	-0.1795548
0.07478665	-1.3099307	0.5438929	-0.533111
-0.28926995	-0.8793833	1.5866225	-0.74025095
0.34903893	-0.5441697	1.2070817	-0.8010957
0.738508	-1.3904456	-0.31977475	-0.366277
1.3001989	0.19481651	0.7889852	-0.43630767
0.866553	-1.1676494	0.46533492	-0.5113248
1.7122188	-0.641797	-0.033345617	0.5585384
1.2451572	0.5563415	1.2136097	0.35808215
1.1383774	-0.28197148	0.63216364	-0.9424603
0.8603182	0.4678927	0.43917182	-1.1137577
1.341148	-0.6729613	-0.19121134	0.4163487
0.8719881	-0.22685112	1.4124547	0.8493946
0.97739583	-1.3018897	-0.94953495	-0.7478848
-0.11907843	-0.11744619	0.28737548	-1.9513488
0.74574643	-1.2990234	0.37885696	1.1472919
-0.009910136	-0.007272102	-0.6227359	-1.1440274
-0.04806742	-0.6056883	1.0398234	-1.0285728
1.8488681	0.65211135	-0.23590964	-0.41998178
1.4568373	0.38271043	-0.65947413	-0.97558206
1.4331331	0.18422994	-0.4070988	-0.6859726
1.6843377	0.26713514	1.4829905	-0.9034717
1.2376902	0.5010239	0.49184027	-0.3941877
1.386577	0.36352104	0.16544527	0.022840874
-0.5017246	-0.92689	0.010639225	-1.4940889
0.67191267	-0.46710026	1.4852439	1.1277211
1.1460325	0.025396027	0.5252861	0.3776449
0.11096547	-0.24275915	0.8636133	-0.14759757
1.3745992	-0.42300412	0.58104724	0.095867686
-0.67345667	-1.2108152	0.8389287	-0.5226686
-0.18604082	-1.7708666	0.012193839	-0.1617352
1.8717418	-0.17884769	0.7866828	0.4757459
0.7355985	0.26266706	1.4759986	-0.9364795
1.1711167	0.68018055	0.13880925	-0.57921106
-0.5117701	0.07780869	0.7814581	-1.071928
0.4461959	0.06243171	0.8982735	-1.3632905
-0.0040646093	-1.461968	0.9204244	-1.971835
0.22111598	0.40717232	1.7803805	-0.69559467
-0.097642034	-1.1746646	-0.7917481	-1.3503901
1.7371467	0.21149853	-0.23720255	0.21904308
1.2687185	-2.0266697	0.5511162	-0.27824402
1.1007382	0.7383821	1.0774025	-0.13191783
1.3225862	-0.14151347	0.51317954	1.0389433
-0.46282762	0.36718717	1.3823882	-0.37385318
-0.5445188	-0.35531908	0.88792336	-1.6504554
-0.13117912	-1.4285384	0.36884177	-1.2296731
1.0180606	0.560121	2.0251	-1.0989724
1.2575701	-0.73376745	1.2603562	0.8986589
0.28647465	-0.32894495	1.4973798	0.49786347
1.0427198	-1.2884626	0.08710862	0.08068391
0.46344483	-2.1359751	0.96155524	-0.42166835
1.6019139	-0.24943791	-0.60309535	-0.17692353
0.70219886	-0.3217095	-0.11702243	-1.0946631
-0.04001557	-1.0047863	0.13893232	-1.3493854
1.3190058	0.23615167	0.665134	-0.60828084
0.35562366	-2.0636346	0.50988054	-1.4398427
1.4781973	0.087003134	0.05991556	-0.7066143
0.3024828	-1.6455144	-0.5445417	-0.5038033
0.91467565	0.7548157	1.1620662	-1.078175
0.050026137	-1.9654142	1.2654212	-0.77645
1.9238594	-0.47096947	0.45365092	-0.37832212
0.77769774	-1.6624585	-0.20113827	-0.6439705
1.0852234	0.13087606	1.3422352	1.0138015
0.03976195	-0.25613707	0.9402545	-1.2751557
0.69496953	-0.8441493	0.39891446	0.5046378
-0.1281334	-1.4344252	-0.14379844	-1.0754399
0.5579962	-1.3891017	0.20685828	-0.30377358
0.6338879	-1.6344689	0.7488421	0.19551799
1.0123773	-1.4143523	-0.6156625	-0.27178353
0.42660567	-0.8945357	0.50922805	0.6957412
1.4587812	-0.1996478	0.5200395	-0.26620802
0.8394212	-1.0149347	0.6863883	0.90859824
1.3904519	-0.20090932	-0.22915041	-0.61158276
0.15378281	-1.5466086	-0.8781803	-0.4700615
1.5646547	-0.8607142	-0.6267899	0.093243234
1.5634197	-0.6465822	1.279598	0.38961962
0.7366135	0.24719788	0.37735304	-1.4448462
0.97670025	0.18142883	0.7778324	-1.0820479
1.2281288	-0.22251685	0.36105597	0.45460227
1.340239	0.18986613	1.124847	0.49039623
0.9150006	-0.32701078	0.7695604	-1.0039
-0.6700594	-1.3370314	1.0923651	-0.11271691
0.043853663	0.46822524	0.6622721	-1.201879
0.16574575	-1.5922178	0.47343126	0.62839264
0.6229886	-0.7024094	-0.13006264	-1.0086577
-0.20623165	0.00053375575	0.6985602	-1.2964392
1.1973246	-0.9368772	0.2912404	0.2131226
1.1507295	-0.5302445	0.90948874	-0.25486347
1.2109549	0.04456229	0.32623833	0.6542886
0.0989627	0.20984676	0.2706402	-0.3292703
0.09090759	-1.0041952	0.6292298	-1.0016593
-0.73430806	-2.0722454	-0.14433165	-0.27820906
-0.06428458	0.2411024	1.208636	-0.55426127
0.36054245	-0.120161965	2.2140162	-1.2051978
1.2507645	-0.40031868	0.77362555	-0.6293857
-0.27913767	-1.365051	0.2422024	-0.51341516
1.7792076	-0.32042918	0.17180707	-0.48411044
0.8056062	-1.1907426	-0.7912303	-1.3167342
0.2990297	-1.3376577	0.2769272	0.5904904
0.8980533	-1.1204001	1.5737295	0.58375996
1.7536818	-0.83059216	-0.2893583	1.1151539
0.94532144	-1.000643	0.64428455	-0.19582857
0.39338586	-1.877663	0.26820034	0.16646421
0.19335052	-1.2324142	0.80827266	-1.4610568
0.60768014	-1.4303871	0.88474584	0.81578046
0.59461504	1.3187091	1.1742455	-0.74876076
-0.53467077	-0.6964149	0.76589495	-0.6570653
0.054053888	-1.2532209	0.054616183	-1.1047211
0.25029483	-1.4416003	-0.3025869	0.5224527
1.4816343	0.48062986	0.5054162	-1.0811363
1.1555775	0.24058291	0.4459815	-1.5438735
0.14128305	0.53463405	1.1044571	-0.57564175
0.7462421	-1.5361682	0.11108701	-1.5865954
1.855815	0.13596004	0.27947268	-0.43052477
0.8840368	-1.392809	-0.8481196	-1.1465693
2.3153334	0.021281444	0.6730377	-1.026635
1.0499234	0.67448163	0.13660403	-1.3483033
0.24493378	-1.0619137	0.48864543	0.68749166
0.8434431	0.97717726	0.72894984	-0.5733007
-0.1353726	-1.8987758	0.18282622	0.6820461
0.5416885	-1.3794777	0.5965642	0.34864816
0.28129867	0.34939426	0.40515932	-1.659815
0.69263816	-1.4613878	-0.2935696	-1.4972064
